,detected_date,img_src,href,product_title,price_value
20,2022-10-01 23:39:32,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6d8a/efbb82894b09e46e3a23b4784cf08e36ad07f8ea897dc6d80644177ab10d.jpg,https://www.coupang.com/vp/products/4769919022?itemId=6400461195&vendorItemId=70004490366&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=20,[매장판][반스 올드스쿨 2종 택1,"74,970"
21,2022-10-01 23:39:32,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c1bb/68080dad6ca59511d794663e080f022080824d08ea23277448409da57e40.jpg,https://www.coupang.com/vp/products/6714246626?itemId=15597337703&vendorItemId=81783231363&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=21,반스 슬립온 스니커즈 VANS_{VN000EYEBLK1} Classic Slip-On_19 FLVNCA1U40,"69,000"
22,2022-10-01 23:39:32,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f56a/947bb26c300e21aa32e25616cea561866b7820e6a2b80b30f1c8e228dec9.jpg,https://www.coupang.com/vp/products/6702095942?itemId=15527748326&vendorItemId=83227175950&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=22,(반스 VN000EE3BLK 코어클래식 어센틱 남녀공용 운동화 반스코리아 국내매장정품 제이에이치컴퍼니 jh86shop,"64,900"
23,2022-10-01 23:39:32,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5f9e/4de0177288eb03768791282f437ea14d20ad220b42bef513523be4972dab.jpg,https://www.coupang.com/vp/products/6671739720?itemId=14888076585&vendorItemId=82148958582&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=23,반스 VN000D3HY28 코어클래식 올드스쿨 남녀공용 운동화,"68,930"
24,2022-10-01 23:39:32,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5d75/069f6f611cf81e0a8efed9df703e82e3fcc6c760ffc9e51a27258f820918.jpg,https://www.coupang.com/vp/products/6430195109?itemId=13873068464&vendorItemId=81122918786&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=24,반스 필모어 데콘 스니커즈 블랙 여자 운동화 신발 VN0A45NM1WX,"43,350"
25,2022-10-01 23:39:32,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3183/778b3fe451af6fcf9fedda356250e0329fcae411e2195f62895e99e7cbdf.jpg,https://www.coupang.com/vp/products/6413170852?itemId=13762586904&vendorItemId=81013237537&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=25,반스 스타일36 데콘 스니커즈 VANS_{VN0A5HFFZGD} STYLE 36 DECON SMU_OR,"39,000"
26,2022-10-01 23:39:32,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e23f/1f4ea17a8f22da256a3151f2ac409a3273d685e209123cc382936ef90102.jpg,https://www.coupang.com/vp/products/6598652125?itemId=14917912254&vendorItemId=82875548644&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=26,반스 올드스쿨 클래식 스니커즈 슬립온 VN000D3HY28,"57,900"
27,2022-10-01 23:39:33,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/03/14/13/7/afd23a19-5e78-481b-8611-69e544bfb207.jpg,https://www.coupang.com/vp/products/6395800269?itemId=13656642691&vendorItemId=80909142383&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=27,반스 애셔 플로랄 스니커즈 W VN0A45JM54C1,"93,450"
28,2022-10-01 23:39:33,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bf9a/b7ddf9dbcc39f2674d91d3693f15aaade60d57bf310d7c0370cb2556dfe3.jpg,https://www.coupang.com/vp/products/6712254068?itemId=15586324013&vendorItemId=83005611704&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=28,[국내발송] 반스 운동화 피스 페이즐리 Ua 클래식 슬립온 캔버스화 VN0A5JMHB0E,"72,800"
29,2022-10-01 23:39:33,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9a3c/df4567cc0224d7cb1f3f367c6140d73bede18356addcc4bcb21b532c50b6.jpg,https://www.coupang.com/vp/products/6750909206?itemId=15788274939&vendorItemId=83001082663&q=vans&itemsCount=36&searchId=753d509e79984e97a0ffd308b84f3c33&rank=29,[반스] W몰 스케이트 로우 캔버스화 VN0A4UUKB7R1,"29,000"
